PP,WordCode,Word,Translation,Condition,MnemonicPP,RatingDiffPretr1,RatingKnowlPretr3,PractCorrectRespB1,PractCorrectRespB2,PractCorrectRespB3,PractTrialB1,PractRespB1,PractFixOnsetB1,PractSentOnsB1,PractRespOnsB1,PractRespLastKeyB1,PractRespSubmB1,PractBackspaceB1,PractSentence,PractTrialB2,PractRespB2,PractFixOnsetB2,PractSentOnsB2,PractRespOnsB2,PractRespLastKeyB2,PractRespSubmB2,PractBackspaceB2,PractTrialB3,PractRespB3,PractFixOnsetB3,PractSentOnsB3,PractRespOnsB3,PractRespLastKeyB3,PractRespSubmB3,PractBackspaceB3,Test1TrialSwa2Nl,Test1RespSwa2Nl,Test1CorrectSwa2Nl,Test1LDSwa2Nl,Test1FixOnsetSwa2Nl,Test1WordOnsetSwa2Nl,Test1RespOnsetSwa2Nl,Test1LastKeySwa2Nl,Test1RespSubmSwa2Nl,Test1BackspaceSwa2Nl,Test1TrialNl2Swa,Test1RespNl2Swa,Test1CorrectNl2Swa,Test1LDNl2Swa,Test1FixOnsetNl2Swa,Test1WordOnsetNl2Swa,Test1RespOnsetNl2Swa,Test1LastKeyNl2Swa,Test1RespSubmNl2Swa,Test1BackspaceNl2Swa,Test2TrialSwa2Nl,Test2RespSwa2Nl,Test2CorrectSwa2Nl,Test2LDSwa2Nl,Test2FixOnsetSwa2Nl,Test2WordOnsetSwa2Nl,Test2RespOnsetSwa2Nl,Test2LastKeySwa2Nl,Test2RespSubmSwa2Nl,Test2BackspaceSwa2Nl,Test2TrialNl2Swa,Test2RespNl2Swa,Test2CorrectNl2Swa,Test2LDNl2Swa,Test2FixOnsetNl2Swa,Test2WordOnsetNl2Swa,Test2RespOnsetNl2Swa,Test2LastKeyNl2Swa,Test2RespSubmNl2Swa,Test2BackspaceNl2Swa,PractLDRespB1,PractLDRespB3,PractLDRespB2,Test1Swa2NlLenient,Test2Swa2NlLenient,Test1Nl2SwaLenient,Test2Nl2SwaLenient,FirstTestSession,RepeatedTest
14,S3,mwandani,vriend,retrievalc,mwandani mwandani mwandani mwandani mwandani,1.6,2.2,TRUE,TRUE,TRUE,90,vriend,0.00885155996912,2.52468396232,8.83924260515,9.70559398512,9.92219779204,0,We hebben al veel samen ondernomen en ik kan altijd op zijn loyaliteit vertrouwen. Wat een goede mwandani!,86,vriend,0.00581443871124,2.53830860983,4.50434461811,5.52064822404,5.73724768704,0,21,vriend,0.0137328253441,2.5295650807,5.51192424551,7.07803609528,7.4945748875,0,7,vriend,TRUE,0,0.0161978340439,1.54903091738,3.13186566869,3.83161321174,3.98677869442,0,12,,FALSE,8,0.0162337523252,1.54906587568,2.88198641627,,2.88198641627,0,12,vriend,TRUE,0,0.0163521632167,1.53252957696,8.63017911791,10.6128284038,11.2501861266,1,10,m,FALSE,7,0.0162752625256,1.53245292829,3.21525828683,3.21525828683,3.66510409541,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,TRUE
14,S96,ndege,vliegtuig,retrievalc,ndege ndege ndege ndege ndege,2.5,1.2,TRUE,TRUE,TRUE,4,vliegtuig,0.0104942971138,2.52632873643,4.54235072299,8.32903557029,9.19076961661,1,"Ik moet mijn mobiel uitschakelen, we gaan landen. Ik zit in een ndege.",99,vliegtuig,0.00591647567126,2.53841073679,4.28785418792,6.15387221155,6.34214279714,0,100,vliegtuig,0.0165729795408,2.53240568489,3.79868055439,5.40289347813,5.63137705646,0,,,,,,,,,,,,,,,,,,,,,70,,FALSE,9,0.0162156375627,1.53239264926,6.2641780258,,6.2641780258,0,90,,FALSE,5,0.0163215781577,1.5324979958,2.81544594359,,2.81544594359,0,0,0,0,,FALSE,,FALSE,2,FALSE
14,S51,nyanya,tomaat,retrievalc,nyanya nyanya nyanya nyanya nyanya,2.8,2.8,TRUE,TRUE,TRUE,11,tomaat,0.00662172856573,2.53911781364,4.70508785024,5.53811817964,5.75471904662,0,Haar hoofd is enorm rood. Ze lijkt net op een nyanya.,66,tomaat,0.0120890322178,2.52792043259,4.36067102058,5.46473774525,5.71020248995,0,56,tomaat,0.00943736725458,2.52526828763,3.92483093838,4.82450353993,5.0244451671,0,,,,,,,,,,,,,,,,,,,,,2,tomaat,TRUE,0,0.0162807620763,1.54911579358,3.19859973597,4.01497312931,4.21924029103,0,55,nyanya,TRUE,0,0.016355391539,1.53253047105,3.39860513651,4.964729985,5.53122210921,0,0,0,0,,TRUE,,TRUE,2,FALSE
14,S1,odare,school,context,odare odare odare odare odare,2.3,1.8,TRUE,TRUE,TRUE,27,school,0.0170722415551,2.53290790184,4.84882394852,5.99842061559,6.5149249355,0,De kinderen hebben vakantie. De odare is leeg.,101,school,0.0140909761794,2.52992246055,4.69589195416,6.01210295794,6.36198921821,0,67,school,0.00777587448101,2.54027346553,4.27305165297,5.4768951281,5.79357278754,0,,,,,,,,,,,,,,,,,,,,,51,,FALSE,6,0.0163728562857,1.5325489739,7.74716565857,,7.74716565857,0,42,,FALSE,5,0.0163202820295,1.53249768077,2.78212304231,,2.78212304231,0,0,0,0,,FALSE,,FALSE,2,FALSE
14,S52,paka,kat,context,paka paka paka paka paka,1.9,2.1,TRUE,TRUE,TRUE,91,kat,0.00432882042332,2.53682205856,5.96966862663,6.55214778604,6.73888613128,0,Het dier snort. De paka is tevreden.,41,kat,0.0117253944918,2.52755771885,4.41028917322,4.94342757245,5.59322232255,0,82,kat,0.0118237865245,2.52765652487,4.0271852043,4.61030898482,4.99351306174,0,,,,,,,,,,,,,,,,,,,,,64,kat,TRUE,0,0.0162320492054,1.53240863186,4.68202189319,5.16454093909,5.36447727273,0,5,pata,FALSE,1,0.0161844734484,1.5323609421,4.39809862286,8.08017774978,13.9948720462,1,0,0,0,,TRUE,,TRUE,2,FALSE
14,S98,pamba,wol,context,pamba pamba pamba pamba pamba,2.2,1.9,TRUE,TRUE,TRUE,64,wol,0.0091619547602,2.54165890982,6.17379415312,6.60696453471,6.97351283074,0,"Je wilde een sjaal breien, toch?  Heb je al pamba gekocht?",89,wol,0.0131821443574,2.54568045539,4.72830786284,5.36141605868,6.07784759705,0,40,wol,0.0044184376311,2.5369147927,4.25303340733,4.68620629387,5.23603212336,0,,,,,,,,,,,,,,,,,,,,,65,,FALSE,3,0.0162703630376,1.53244731173,3.53181620162,,3.53181620162,0,57,,FALSE,5,0.0163663816384,1.53254339934,2.48226466847,,2.48226466847,0,0,0,0,,FALSE,,FALSE,2,FALSE
14,S53,panya,muis,context,panya panya panya panya panya,2.1,1.9,TRUE,TRUE,TRUE,94,muis,0.00599371812496,2.53848770324,4.90438835423,5.58747787244,5.90403792224,0,De kat zit voor het holletje. De panya is bang.,102,muis,0.00514282114091,2.53763816523,5.02016468471,5.73656407572,6.01981391672,0,27,muis,0.0200218035607,2.55251653567,4.06870400192,4.85175197996,5.26829520009,0,8,muis,TRUE,0,0.0162286944251,1.54906085378,2.98194542509,5.71805741885,6.04756077578,1,7,panya,TRUE,0,0.0160913841719,1.54892669347,2.43199578208,3.05237875142,3.24837763245,0,5,muis,TRUE,0,0.016140678068,1.53231812781,4.63131564356,5.48104977498,5.86422378638,0,3,panya,TRUE,0,0.016236099611,1.53241156316,2.84866776778,3.50206907891,3.76502272427,0,0,0,0,TRUE,TRUE,TRUE,TRUE,1,TRUE
14,S103,pazia,gordijn,retrievalf,pazia pazia pazia pazia pazia,2.3,2,TRUE,TRUE,TRUE,25,gordijn,0.00883612227881,2.54133250435,8.28941616368,9.32238275335,9.57230166797,0,Ik vind het niet prettig dat iedereen naar binnen kan kijken door ons raam. Morgen koop ik een pazia.,62,gordijn,0.0124009719839,2.52823281035,4.36098337733,5.52723459231,5.89378848623,0,23,gordijn,0.00580340793022,2.53829729405,4.02116522469,5.39203919422,5.72057851743,0,6,gordijn,TRUE,0,0.0162721065572,1.53244547309,4.28154799904,5.26454070319,5.50311077878,0,8,pazia,TRUE,0,0.0161976090458,1.54903113038,4.09820185096,4.90209646007,5.53105058498,0,11,,FALSE,7,0.0163562226226,1.53253180318,5.86445286829,,5.86445286829,0,5,,FALSE,5,0.0161882688262,1.5323669487,2.7819860426,,2.7819860426,0,0,0,0,TRUE,FALSE,TRUE,FALSE,1,TRUE
14,S31,pombe,bier,retrievalf,pombe pombe pombe pombe pombe,1.4,2.4,TRUE,TRUE,TRUE,92,bier,0.0047283164331,2.53722243055,4.48659737205,5.23632943841,5.88611733365,0,Deze brouwerij is erg goed. Ik lust een pombe.,53,bier,0.00591196376081,2.53840399892,4.08791733365,4.8077652427,5.12089591408,0,96,bier,0.0117454910906,2.52757797744,3.72720923382,4.42695202196,4.73040473391,0,,,,,,,,,,,,,,,,,,,,,32,bier,TRUE,0,0.016192631263,1.53236564656,2.89860509151,3.31512037804,3.50200042604,0,72,pombe,TRUE,0,0.0161071617167,1.53228456946,2.83188211821,4.35172023702,5.18531364836,0,0,0,0,,TRUE,,TRUE,2,FALSE
14,S108,ramani,kaart,retrievalf,ramani ramani ramani ramani ramani,2,1.6,FALSE,TRUE,TRUE,36,,0.00943749325052,2.54193074339,19.5528554089,,19.5528554089,0,Je weet niet waar Hongarije ligt? Kijk op de ramani!,85,kaart,0.0199811453749,2.55247467451,4.68512303954,5.6384202526,6.28458035339,0,17,kaart,0.0106396022056,2.5264701536,3.8427298794,4.69242563749,4.95900862183,0,,,,,,,,,,,,,,,,,,,,,45,,FALSE,5,0.0162619982002,1.53244071107,6.59744649565,,6.59744649565,0,14,,FALSE,6,0.0161540864083,1.53232914791,5.04785018902,5.96756781278,6.43070279928,1,5,0,0,,FALSE,,FALSE,2,FALSE
14,S2,rangi,kleur,retrievalf,rangi rangi rangi rangi rangi,1.9,2.1,TRUE,TRUE,TRUE,34,kleur,0.0198458360828,2.55233971621,5.35142664247,6.01784327713,6.20112553849,0,De muur is donkerrood geverfd. Dit is een mooie rangi.,8,kleur,0.00832198955868,2.52415387892,5.42320897282,6.43950836383,6.72275324593,0,87,kleur,0.0118796274073,2.52770937481,4.02724049319,4.83052831643,5.04888862123,0,1,kleur,TRUE,0,0.00711673366459,1.52328944021,2.72291779265,3.37268536929,3.52263950321,0,4,rangi,TRUE,0,0.0161126207458,1.53228648527,2.58196317873,3.09844368512,3.33646775964,0,6,kleur,TRUE,0,0.0162310171017,1.53240722172,2.56543036003,3.19853228023,3.39847816082,0,1,rangi,TRUE,0,0.00477570057046,1.52095147615,2.67059964296,3.1537960306,3.45367039304,0,0,0,0,TRUE,TRUE,TRUE,TRUE,1,TRUE
14,S15,saduku,doos,retrievalf,saduku saduku saduku saduku saduku,1.3,2.3,TRUE,TRUE,TRUE,19,doos,0.0164429501401,2.5322748185,4.34836357773,4.89815971981,5.18140246895,0,Ik wil deze spullen weer inpakken en op de zolder zetten. Heb je een saduku?,87,doos,0.00645765884474,2.53895431391,4.3383799214,4.89188326933,5.22140364793,0,42,doos,0.0132500629988,2.52908065339,4.01194923202,4.89496933761,5.21153091738,0,,,,,,,,,,,,,,,,,,,,,35,doos,TRUE,0,0.0163136753672,1.53248855986,3.33192375638,5.48117936394,5.73109955296,1,45,sudaro,FALSE,4,0.0163519021899,1.53252635764,4.13169549655,22.1468506001,22.9632834173,1,0,0,0,,TRUE,,FALSE,2,FALSE
14,S5,samaki,vis,context,samaki samaki samaki samaki samaki,2.3,2,TRUE,TRUE,TRUE,76,vis,0.0200574908504,2.55255278694,5.33497702046,5.66817573949,5.9382451341,0,Mijn zus was hengelen. Vandaag eten we samaki.,4,vis,0.0125051628966,2.54499874902,4.66098673727,5.34406399472,5.64396875263,0,61,vis,0.00606463370787,2.53855845983,4.02142414652,4.35806323873,4.82493192536,0,3,,FALSE,3,0.0161178556409,1.53229214916,15.9274424011,,15.9274424011,0,11,,FALSE,6,0.0161490820174,1.53232148857,4.06483165537,5.08114379012,5.41435960581,1,2,,FALSE,3,0.0162402940296,1.53241537354,4.33151357336,,4.33151357336,0,11,,FALSE,6,0.016311965197,1.53248778578,2.99870186319,,2.99870186319,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,TRUE
14,S6,sauti,stem,retrievalc,sauti sauti sauti sauti sauti,1.8,1.9,FALSE,TRUE,TRUE,102,,0.0143004319907,2.53013265135,8.66142621647,,8.66142621647,0,Ik ben schor. Mijn sauti is weg.,96,stem,0.0102496040054,2.52608057839,5.02527199256,5.70835058499,6.05824443511,0,84,stem,0.0203536029294,2.55284707506,4.08570311994,4.90206594168,5.32223801824,0,,,,,,,,,,,,,,,,,,,,,83,,FALSE,4,0.0161114491457,1.53228719472,5.49766639064,,5.49766639064,0,28,,FALSE,5,0.0163644764471,1.53254032403,2.81548192019,,2.81548192019,0,4,0,0,,FALSE,,FALSE,2,FALSE
14,S65,shukuru,dank,retrievalf,shukuru shukuru shukuru shukuru shukuru,2.8,0.7,FALSE,TRUE,TRUE,97,,0.0175909221816,2.53342312054,10.9639343163,,10.9639343163,0,Je hebt me erg geholpen. Mijn shukuru is groot.,92,dank,0.00534838603198,2.53784268915,7.73611103378,8.25260798584,8.68940895782,0,93,dank,0.00932221155381,2.54181653267,5.69078466731,6.17744549709,6.62379024719,0,,,,,,,,,,,,,,,,,,,,,89,,FALSE,4,0.0163581968209,1.54919609661,4.46492335134,,4.46492335134,0,23,,FALSE,7,0.0161420522054,1.53231556856,3.03185323732,,3.03185323732,0,4,0,0,,FALSE,,FALSE,2,FALSE
14,S100,simu,telefoon,retrievalc,simu simu simu simu simu,1.5,2.3,TRUE,TRUE,TRUE,71,telefoon,0.00980190796326,2.52563467931,4.72492563749,6.00781549169,6.34103770625,0,We kunnen niet bellen of gebeld worden. De simu is kapot.,15,telefoon,0.0101412431741,2.52597433551,4.60863847723,5.84153438531,6.1247799844,0,12,telefoon,0.00380952480918,2.53623934422,3.91913456231,5.97294347813,6.23964631607,1,,,,,,,,,,,,,,,,,,,,,73,,FALSE,8,0.016358643863,1.53255559856,3.965090027,,3.965090027,0,30,,FALSE,4,0.0164801800165,1.53265558956,2.6656550465,,2.6656550465,0,0,0,0,,FALSE,,FALSE,2,FALSE
14,S8,siri,geheim,retrievalf,siri siri siri siri siri,2.2,2.6,TRUE,TRUE,TRUE,74,geheim,0.0173932381367,2.53322586548,7.56554969401,8.56453443631,8.88109889602,0,Dat wil ik niet vertellen. Dat is mijn siri.,10,geheim,0.0136076888466,2.52943916122,5.37851025679,6.72804739605,7.26120033599,0,53,geheim,0.0090523099534,2.52488379433,4.0577352163,4.87411873763,5.21174678106,0,,,,,,,,,,,,,,,,,,,,,86,stoel,FALSE,5,0.0163548124801,1.53253408341,3.96508312331,5.81444793279,6.71871194719,0,39,,FALSE,4,0.0163212091211,1.53249637564,3.29861480048,,3.29861480048,0,0,0,0,,FALSE,,FALSE,2,FALSE
14,S9,skati,rok,context,lijkt op skirt,2.3,2.9,TRUE,TRUE,TRUE,78,rok,0.0109348563037,2.54343467931,6.62541421672,7.06195198596,8.4747849103,0,In Schotland dragen ook mannen dit kledingstuk. Een skati is leuk.,29,rok,0.00965635387365,2.54215188696,4.85806949361,5.14128641327,5.60780764685,0,5,rok,0.0087879972416,2.54128257335,4.19076102478,4.59060678287,4.9404949091,0,,,,,,,,,,,,,,,,,,,,,11,,FALSE,3,0.0163585598566,1.53253494149,5.79780467447,,5.79780467447,0,82,skirti,FALSE,2,0.0163766096593,1.53255580558,3.51526028503,16.2443320702,17.4486981518,1,0,0,0,,FALSE,,TRUE,2,FALSE
14,S22,swali,vraag,retrievalf,swali swali swali swali swali,2.1,1.8,FALSE,TRUE,TRUE,80,,0.0106565608694,2.52649099718,12.0066438891,,12.0066438891,0,Je kijkt alsof iets niet duidelijk is. Heb je een swali?,60,vraag,0.00896253374958,2.52479644507,16.486747738,17.3864193346,17.8862695086,0,85,vraag,0.00872120057829,2.52455106498,11.3215946361,12.4045391432,12.575500171,0,,,,,,,,,,,,,,,,,,,,,17,,FALSE,5,0.0163655265533,1.53254157216,5.66453125112,,5.66453125112,0,67,,FALSE,5,0.0161326882699,1.53230969997,2.51535331533,,2.51535331533,0,5,0,0,,FALSE,,FALSE,2,FALSE
14,S97,taa,lamp,context,taa taa taa taa taa,2.2,2,TRUE,TRUE,TRUE,15,lamp,0.00522070558691,2.53771740865,5.3701249115,6.45308131637,7.08620390892,0,De verlichting van de woonkamer is nu veel mooier. We hebben een nieuwe taa gekocht.,56,lamp,0.00797561648869,2.54047242755,6.22322253855,6.80570960881,7.63877370253,0,24,lamp,0.00431737565305,2.53681155577,4.25293276535,5.11929247015,5.66910851383,0,,,,,,,,,,,,,,,,,,,,,77,lamp,TRUE,0,0.0159463696364,1.53212047705,4.1479430243,4.61444025503,4.93101013801,0,32,taa,TRUE,0,0.0161878007802,1.5323639574,3.53172468047,3.93157735974,4.09819620762,0,0,0,0,,TRUE,,TRUE,2,FALSE
14,S10,tabibu,arts,context,tabibu tabibu tabibu tabibu tabibu,2.4,1.2,TRUE,TRUE,TRUE,49,arts,0.0103054988904,2.54280043199,5.89169889602,7.02463059639,7.34119651107,0,Ik voel me al de hele week slecht. Vandaag ga ik naar de tabibu.,42,arts,0.0167742815138,2.53260759885,5.48164196616,6.85136178076,7.21801535369,0,74,arts,0.00688746925152,2.53938156237,4.75533256135,5.77163683626,6.02155578988,0,,,,,,,,,,,,,,,,,,,,,18,,FALSE,4,0.0163490969098,1.53252371737,3.8317890099,,3.8317890099,0,56,,FALSE,6,0.0161476087596,1.53232140114,2.56535282328,,2.56535282328,0,0,0,0,,FALSE,,FALSE,2,FALSE
14,S11,tofaa,appel,context,tofaa tofaa tofaa tofaa tofaa,2.1,2.3,TRUE,TRUE,TRUE,14,appel,0.00960975280395,2.54210765285,6.94064931601,7.96055165597,8.42810299094,0,"Jonagold, Elstar, en Golden Delicious smaken allemaal lekker. Alle tofaa soorten zijn goed.",83,appel,0.00944333413281,2.54193641927,4.67458218336,5.57425953081,5.9574752655,0,81,appel,0.0152059758802,2.54769906402,3.96392328853,4.84693838423,5.2134947441,0,,,,,,,,,,,,,,,,,,,,,71,appel,TRUE,0,0.0163509330923,1.53252934293,3.43262378038,4.08168953795,4.38160238824,0,53,tofaa,TRUE,0,0.0161125892591,1.53228916292,3.54831454246,4.34802984698,5.13111593459,0,0,0,0,,TRUE,,TRUE,2,FALSE
14,S12,tumaini,hoop,context,tumaini tumaini tumaini tumaini tumaini,2.8,1.5,TRUE,TRUE,TRUE,57,hoop,0.00870783884238,2.54120049199,4.67385043499,5.62699754005,7.40625680986,0,Geef niet op!  Er is nog tumaini!,54,hoop,0.013024389511,2.52885658187,4.19499632207,4.99470904782,5.44456236575,0,92,hoop,0.0156182876344,2.531449973,3.88103107638,4.55096754365,4.91400584688,0,,,,,,,,,,,,,,,,,,,,,60,,FALSE,4,0.0163611671178,1.53253671467,7.41393279028,,7.41393279028,0,16,,FALSE,7,0.0163586948693,1.53253406241,3.46525932193,,3.46525932193,0,0,0,0,,FALSE,,FALSE,2,FALSE
14,S13,tumbili,aap,retrievalc,tumbili tumbili tumbili tumbili tumbili,1.7,1.7,TRUE,TRUE,TRUE,68,aap,0.0108697006053,2.52670252595,4.75931620268,5.10917646547,5.66267610848,0,Het dier klimt behendig in de boom en eet een banaan. Het is een kleine tumbili.,23,aap,0.0130891342178,2.52892046859,4.79485814784,6.96077393652,7.52725622788,1,68,aap,0.0104325253487,2.52626295074,3.84252307854,5.00881072478,5.42871730665,1,,,,,,,,,,,,,,,,,,,,,66,aap,TRUE,0,0.0163657095709,1.5325449565,3.78182764477,4.11506644464,4.45171993999,0,59,tumbili,TRUE,0,0.0163760876094,1.5325489589,2.96543408641,4.23166548455,4.5197139844,0,0,0,0,,TRUE,,TRUE,2,FALSE
14,S66,tunda,fruit,context,tunda tunda tunda tunda tunda,2,0.9,TRUE,TRUE,TRUE,47,fruit,0.00660399592016,2.539100027,5.08827057959,5.98794826604,6.39242824744,0,"Oh lekker, bananen, appels en kersen!  Ik hou van tunda.",50,fruit,0.00984820903614,2.54234230215,4.45839422512,5.95786571069,6.94557623448,0,99,fruit,0.011793235135,2.5442850813,4.44367789344,5.29336946361,5.59327782444,0,,,,,,,,,,,,,,,,,,,,,26,deur,FALSE,4,0.0164591359135,1.5326370027,3.98184614161,8.84686444345,9.13009768377,1,38,,FALSE,5,0.01622470447,1.53240193519,3.7816880378,,3.7816880378,0,0,0,0,,FALSE,,FALSE,2,FALSE
14,S19,uchafu,vuil,retrievalc,uchafu uchafu uchafu uchafu uchafu,2.7,0.8,TRUE,TRUE,TRUE,93,vuil,0.0125753524935,2.52840919482,4.92763233635,7.84329268915,8.39311978161,1,Hier heeft nog nooit iemand schoon gemaakt - het is vies en smerig. Overal is uchafu.,51,vuil,0.00695325193556,2.5394448911,4.58878818624,5.67173555829,6.17158446631,0,59,vuil,0.00840680686451,2.54089895302,4.00710527689,4.67353136138,5.00675421492,0,,,,,,,,,,,,,,,,,,,,,56,vuil,TRUE,0,0.0163760486048,1.53254952895,4.16503774078,4.76481752175,5.10169966097,0,17,uchfu,FALSE,1,0.0163669156918,1.53254189919,3.53190325833,5.96444241224,6.74749504651,0,0,0,0,,TRUE,,TRUE,2,FALSE
14,S34,ufu,dood,retrievalf,ufu ufu ufu ufu ufu,2.3,1.5,TRUE,TRUE,TRUE,75,dood,0.00871719865609,2.54121419571,4.15736738465,4.64401569869,4.89406434271,0,Hij is heel plotseling overleden. Zijn ufu was nogal onverwacht.,88,dood,0.00520738885098,2.53770216296,4.92026469971,5.37008813824,5.63667184256,0,102,dood,0.0149758594816,2.53080960581,3.93037210656,4.51348354233,4.81339152817,0,,,,,,,,,,,,,,,,,,,,,9,dood,TRUE,0,0.0161424842481,1.53231646865,4.26476625563,4.71459310531,5.04782873387,0,87,ufu,TRUE,0,0.0161407500764,1.54898011401,2.56534137114,2.79857920792,3.09848591059,0,0,0,0,,TRUE,,TRUE,2,FALSE
14,S109,ukumbi,theater,context,ukumbi ukumbi ukumbi ukumbi ukumbi,2,1.4,TRUE,TRUE,TRUE,82,theater,0.00743520729702,2.5399301854,5.45564463911,6.55990323094,6.75993215636,0,We bezoeken een toneelvoorstelling. We gaan naar het ukumbi.,48,theater,0.0100126507459,2.54250701086,5.32493290934,6.67446143877,6.92437846943,0,33,theater,0.0102499700006,2.54274330713,4.62540771885,5.92495155097,6.17955033899,0,,,,,,,,,,,,,,,,,,,,,13,,FALSE,7,0.0163519501948,1.53252722472,18.0110052745,,18.0110052745,0,1,um,FALSE,4,0.0172722562256,1.53344768077,7.14826408041,7.59809819982,9.36418641764,0,0,0,0,,FALSE,,FALSE,2,FALSE
14,S99,upinde,regenboog,context,upinde upinde upinde upinde upinde,2.3,1.7,TRUE,TRUE,TRUE,6,regenboog,0.00509565308676,2.5375899862,6.7362047549,8.0190802724,8.58557327654,0,De zon schijnt en het regent. Is er een upinde te zien?,20,regenboog,0.00998501530012,2.54248338933,5.19161842263,9.0902798734,9.40683927822,1,10,regenboog,0.00401936161143,2.5365147117,4.46922751545,5.80695398992,6.03535407992,0,,,,,,,,,,,,,,,,,,,,,10,,FALSE,9,0.0162291059096,1.53240294629,6.89729814881,,6.89729814881,0,27,,FALSE,6,0.0158623072311,1.53203751575,2.61505069907,,2.61505069907,0,0,0,0,,FALSE,,FALSE,2,FALSE
14,S62,wakati,wekker,retrievalf,wakati wakati wakati wakati wakati,1.9,1.8,TRUE,TRUE,TRUE,3,wekker,0.00706705165794,2.53956294474,5.40529436611,6.2428601218,6.79280032999,0,Iedere ochtend word ik wakker van zijn ratelen naast mijn bed. Ik haat mijn wakati.,30,wekker,0.0155164696698,2.53134787304,5.01387663947,6.18014422511,6.34674205616,0,73,wekker,0.00830803683857,2.52413916722,3.95702405052,5.17325883182,5.47316333773,0,,,,,,,,,,,,,,,,,,,,,90,wekker,TRUE,0,0.0163641614163,1.53253912691,3.63186904291,4.49823367237,4.75264324933,0,43,wakati,TRUE,0,0.0163605430535,1.53253879088,3.59854962196,4.38160141614,4.7481549535,0,0,0,0,,TRUE,,TRUE,2,FALSE
14,S107,wazo,idee,retrievalf,wazo wazo wazo wazo wazo,1.7,2.3,TRUE,TRUE,TRUE,35,idee,0.0150687646255,2.530900099,4.99676749265,5.71660143397,5.91310947081,0,Wat zullen we doen? Heb jij een wazo? ,22,idee,0.0122450560993,2.52807841543,4.59408263035,5.32714868903,5.52708791924,0,28,idee,0.00518865722916,2.53768187736,4.08719355313,4.83691680267,5.07017910542,0,,,,,,,,,,,,,,,,,,,,,33,idee,TRUE,0,0.0163140024015,1.53249019802,3.06534261326,3.61859734173,3.79841989499,0,89,wazo,TRUE,0,0.0163802490242,1.53255808281,3.26534166517,3.94843714071,4.35201935193,0,0,0,0,,TRUE,,TRUE,2,FALSE
14,S16,wimbo,lied,context,wimbo wimbo wimbo wimbo wimbo,1.2,3.1,TRUE,TRUE,TRUE,66,lied,0.0163654256921,2.53219900702,5.56454057119,6.23096460671,6.39757537349,0,Ik moet altijd meezingen als ik deze melodie hoor. Wat een mooi wimbo!,46,lied,0.0130805513891,2.54557657047,5.77784612708,6.5275750285,6.76438416032,0,19,lied,0.00710828283263,2.53960281994,4.47231722566,5.22204391012,5.45889345113,0,,,,,,,,,,,,,,,,,,,,,19,lied,TRUE,0,0.0163727452746,1.53254671467,4.36496490849,5.05154339334,5.51457306031,0,35,wimbo,TRUE,0,0.016213180319,1.53238763876,3.74834978998,4.36849665166,4.73563184518,0,0,0,0,,TRUE,,TRUE,2,FALSE
14,S17,wingu,wolk,retrievalf,wingu wingu wingu wingu wingu,2,2.9,FALSE,TRUE,TRUE,79,,0.00853962620749,2.54103680626,27.3992847843,,27.3992847843,0,Wat een prachtige blauwe zomerhemel!  Ik zie slechts ��n enkele kleine wingu.,12,wolk,0.0124091948164,2.52827812444,4.86082301554,5.4807651137,6.0270851203,0,80,wolk,0.00821818863551,2.54071263275,4.24017264055,4.92326280674,5.37311159777,0,,,,,,,,,,,,,,,,,,,,,8,wolk,TRUE,0,0.0163502640262,1.53257084608,3.56520848185,7.91738988599,8.43023672667,1,4,wingu,TRUE,0,0.016224284429,1.53239975698,2.48211183018,3.06894552055,3.33183006601,0,4,0,0,,TRUE,,TRUE,2,FALSE
14,S56,wivu,jaloezie,retrievalc,wivu wivu wivu wivu wivu,2.2,1.5,FALSE,TRUE,TRUE,43,,0.0161251364971,2.53195950381,16.1773614568,,16.1773614568,0,De man is gekwetst zodra zijn vrouw met een andere man praat. Zijn wivu is extreem.,21,jaloezie,0.0196815413692,2.55217331553,6.36758197936,8.05503182336,8.40021392872,0,3,jaloezie,0.0119205075898,2.52775207296,4.47712744045,6.79298640127,6.94293921822,1,,,,,,,,,,,,,,,,,,,,,59,,FALSE,8,0.0163582538244,1.53253391539,5.11470640864,,5.11470640864,0,88,,FALSE,4,0.01627869187,1.53245248425,2.96534148515,,2.96534148515,0,8,0,0,,FALSE,,FALSE,2,FALSE
14,S54,zamani,verleden,retrievalf,zamani zamani zamani zamani zamani,2.6,1.5,TRUE,TRUE,TRUE,89,verleden,0.00545374992362,2.53794760605,4.83720730485,8.45263038639,8.80747133857,1,Niemand weet wat ze vroeger deed. Ze praat niet over haar zamani.,44,verleden,0.0122015329707,2.52803408832,4.74398564529,6.21013852223,6.58161123778,0,44,verleden,0.0127314453712,2.52856326573,4.51126113877,5.93214805004,6.24885756885,0,,,,,,,,,,,,,,,,,,,,,23,,FALSE,8,0.0163556285643,1.53253283828,6.94741445545,,6.94741445545,0,44,,FALSE,6,0.0161448634863,1.53232225923,3.13183060906,,3.13183060906,0,0,0,0,,FALSE,,FALSE,2,FALSE
